"stationid","sampledate","replicate","NumOfTaxa","NumOfMolluscTaxa","NumOfCrustaceanTaxa","CrustaceanAbun","M_insidiosumAbun","A_diegensisAbun","G_littoreaAbun","NIT","scaled_NumTaxa","scaled_NumMolluscTaxa","scaled_NumCrustaceanTaxa","scaled_CrustaceanAbun","TWV","scaled_M_insid","scaled_A_dieg","scaled_G_littor","PIT","Raw_RBI","score","index"
"B08-7312",1-01-01,1,68,11,12,38,0,0,0,0,0.686868686868687,0.392857142857143,0.413793103448276,0.0224453632604843,1.49913027398923,0,0,0,0,1.49913027398923,0.313247393174675,"RBI"
"B08-7313",1-01-01,1,41,6,7,14,0,0,0,0,0.414141414141414,0.214285714285714,0.241379310344828,0.00826934435912581,0.871873774861738,0,0,0,0,0.871873774861738,0.179504003168814,"RBI"
"B08-7320",1-01-01,1,10,2,0,0,0,0,0,-0.1,0.101010101010101,0.0714285714285714,0,0,0.172438672438672,0,0,0,0,0.0724386724386724,0.00904875744961033,"RBI"
"B08-7321",1-01-01,1,110,17,15,80,0,0,0,0,1.11111111111111,0.607142857142857,0.517241379310345,0.0472533963378618,2.24730869664878,0,0,0,0,2.24730869664878,0.472773709306776,"RBI"
"B08-7324",1-01-01,1,65,4,15,32,0,0,0,-0.1,0.656565656565657,0.142857142857143,0.517241379310345,0.0189013585351447,1.32138951836693,0,0,0,0,1.22138951836693,0.254027615856488,"RBI"
"B08-7325",1-01-01,1,18,2,3,10,0,0,0,0,0.181818181818182,0.0714285714285714,0.103448275862069,0.00590667454223272,0.35817169774438,0,0,0,0,0.35817169774438,0.0699726434422986,"RBI"
"B08-7355",1-01-01,1,55,10,14,70,0,0,0,-0.1,0.555555555555556,0.357142857142857,0.482758620689655,0.0413467217956291,1.40579371383698,0,0,0,0,1.30579371383698,0.272024246020677,"RBI"
"B08-7395",1-01-01,1,52,7,4,6,0,0,0,0,0.525252525252525,0.25,0.137931034482759,0.00354400472533963,0.914069560916619,0,0,0,0,0.914069560916619,0.188500972476891,"RBI"
"B08-7401",1-01-01,1,10,0,1,1,0,0,0,0,0.101010101010101,0,0.0344827586206897,0.000590667454223272,0.135640526494346,0,0,0,0,0.135640526494346,0.022524632514786,"RBI"
"B08-7403",1-01-01,1,62,10,7,17,0,1,0,0,0.626262626262626,0.357142857142857,0.241379310344828,0.0100413467217956,1.22729513043076,0,0.438691337650831,0,0.438691337650831,2.10467780573242,0.442362005486657,"RBI"
"B08-7405",1-01-01,1,65,5,8,20,0,0,0,0,0.656565656565657,0.178571428571429,0.275862068965517,0.0118133490844654,1.11395249137372,0,0,0,0,1.11395249137372,0.231119934194823,"RBI"
"B08-7408",1-01-01,1,51,2,15,86,0,0,0,0,0.515151515151515,0.0714285714285714,0.517241379310345,0.0507974010632014,1.11652081615623,0,0,0,0,1.11652081615623,0.231667551419239,"RBI"
"B08-7410",1-01-01,1,52,5,9,13,0,0,0,0,0.525252525252525,0.178571428571429,0.310344827586207,0.00767867690490254,1.01608845063639,0,0,0,0,1.01608845063639,0.210253400988568,"RBI"
"B08-7412",1-01-01,1,1,0,0,0,0,0,0,0,0.0101010101010101,0,0,0,0.0101010101010101,0,0,0,0,0.0101010101010101,-0.00424285498912364,"RBI"
"B08-7413",1-01-01,1,1,0,0,0,0,0,0,0,0.0101010101010101,0,0,0,0.0101010101010101,0,0,0,0,0.0101010101010101,-0.00424285498912364,"RBI"
"B08-7415",1-01-01,1,75,18,12,40,0,0,0,0,0.757575757575758,0.642857142857143,0.413793103448276,0.0236266981689309,1.82013267842341,0,0,0,0,1.82013267842341,0.381691402648914,"RBI"
"B08-7417",1-01-01,1,68,10,14,36,0,0,0,0,0.686868686868687,0.357142857142857,0.482758620689655,0.0212640283520378,1.53208617178921,0,0,0,0,1.53208617178921,0.320274237055268,"RBI"
"B08-7426",1-01-01,1,74,9,19,52,0,0,0,-0.1,0.747474747474748,0.321428571428571,0.655172413793103,0.0307147076196102,1.73175440960133,0,0,0,0,1.63175440960133,0.341525460469366,"RBI"
"B08-7428",1-01-01,1,24,3,3,26,0,0,0,0,0.242424242424242,0.107142857142857,0.103448275862069,0.0153573538098051,0.45685471388162,0,0,0,0,0.45685471388162,0.0910137982690021,"RBI"
"B08-7438",1-01-01,1,64,8,13,51,0,0,0,0,0.646464646464647,0.285714285714286,0.448275862068966,0.0301240401653869,1.38798580428924,0,0,0,0,1.38798580428924,0.289549212001971,"RBI"
"B08-7439",1-01-01,1,77,13,17,88,0,0,0,0,0.777777777777778,0.464285714285714,0.586206896551724,0.051978735971648,1.84126507260813,0,0,0,0,1.84126507260813,0.386197243626467,"RBI"
"B08-7442",1-01-01,1,73,5,13,26,0,0,0,-0.1,0.737373737373737,0.178571428571429,0.448275862068966,0.0153573538098051,1.36806036646658,0,0,0,0,1.26806036646658,0.263978756176244,"RBI"
"B08-7452",1-01-01,1,3,0,0,0,0,0,0,0,0.0303030303030303,0,0,0,0.0303030303030303,0,0,0,0,0.0303030303030303,6.46120049105128e-05,"RBI"
"B08-7456",1-01-01,1,55,6,8,33,0,0,0,0,0.555555555555556,0.214285714285714,0.275862068965517,0.019492025989368,1.05057634530413,0,0,0,0,1.05057634530413,0.217606896653332,"RBI"
"B08-7457",1-01-01,1,10,0,0,0,0,0,0,0,0.101010101010101,0,0,0,0.101010101010101,0,0,0,0,0.101010101010101,0.0151407464840301,"RBI"
"B08-7458",1-01-01,1,76,17,10,36,0,1,0,0,0.767676767676768,0.607142857142857,0.344827586206897,0.0212640283520378,1.72496321811453,0,0.438691337650831,0,0.438691337650831,2.60234589341619,0.548474604139913,"RBI"
"B08-7460",1-01-01,1,6,0,2,4,0,0,0,0,0.0606060606060606,0,0.0689655172413793,0.00236266981689309,0.130162245301663,0,0,0,0,0.130162245301663,0.0213565555014207,"RBI"
"B08-7461",1-01-01,1,83,6,16,98,0,0,0,0,0.838383838383838,0.214285714285714,0.551724137931034,0.0578854105138807,1.61886504322906,0,0,0,0,1.61886504322906,0.338777194718349,"RBI"
"B08-7462",1-01-01,1,76,5,18,96,0,0,0,0,0.767676767676768,0.178571428571429,0.620689655172414,0.0567040756054341,1.58111387032197,0,0,0,0,1.58111387032197,0.330727904119823,"RBI"
"B08-7474",1-01-01,1,53,10,9,26,0,0,1,0,0.535353535353535,0.357142857142857,0.310344827586207,0.0153573538098051,1.20668055853505,0,0,0.508132748154615,0.508132748154615,2.22294605484428,0.467579116171488,"RBI"
"B08-7475",1-01-01,1,59,10,12,44,0,0,0,-0.1,0.595959595959596,0.357142857142857,0.413793103448276,0.025989367985824,1.37339289854718,0,0,0,0,1.27339289854718,0.265115756619869,"RBI"
"B08-7476",1-01-01,1,46,4,13,33,0,0,0,0,0.464646464646465,0.142857142857143,0.448275862068966,0.019492025989368,1.06065247606991,0,0,0,0,1.06065247606991,0.219755325388042,"RBI"
"B08-7477",1-01-01,1,32,5,7,19,0,0,0,0,0.323232323232323,0.178571428571429,0.241379310344828,0.0112226816302422,0.74598873255614,0,0,0,0,0.74598873255614,0.152662842762503,"RBI"
"B08-7479",1-01-01,1,9,2,0,0,0,0,0,-0.1,0.0909090909090909,0.0714285714285714,0,0,0.162337662337662,0,0,0,0,0.0623376623376623,0.00689502395259325,"RBI"
"B08-7493",1-01-01,1,110,16,15,595,0,0,0,0,1.11111111111111,0.571428571428571,0.517241379310345,0.351447135262847,2.28764284566574,0,0,0,0,2.28764284566574,0.481373741080115,"RBI"
"B08-7494",1-01-01,1,18,3,3,20,0,0,0,0,0.181818181818182,0.107142857142857,0.103448275862069,0.0118133490844654,0.395362652094224,0,0,0,0,0.395362652094224,0.0779024844550585,"RBI"
"B08-7499",1-01-01,1,56,4,16,138,0,0,0,0,0.565656565656566,0.142857142857143,0.551724137931034,0.0815121086828116,1.28061587361545,0,0,0,0,1.28061587361545,0.266655836591779,"RBI"
"B08-7506",1-01-01,1,72,12,16,301,0,0,0,0,0.727272727272727,0.428571428571429,0.551724137931034,0.177790903721205,1.75201601970549,0,0,0,0,1.75201601970549,0.367167594819934,"RBI"
"B08-7517",1-01-01,1,107,11,21,123,0,0,0,-0.1,1.08080808080808,0.392857142857143,0.724137931034483,0.0726520968694625,2.21596617891707,0,0,0,0,2.11596617891707,0.444768908084664,"RBI"
"B08-7518",1-01-01,1,58,5,8,28,0,0,0,0,0.585858585858586,0.178571428571429,0.275862068965517,0.0165386887182516,1.04442675557509,0,0,0,0,1.04442675557509,0.216295683491491,"RBI"
"B08-7520",1-01-01,1,83,6,17,114,0,0,0,-0.1,0.838383838383838,0.214285714285714,0.586206896551724,0.067336089781453,1.65571047166664,0,0,0,0,1.55571047166664,0.325311401208239,"RBI"
"B08-7522",1-01-01,1,78,7,20,96,0,0,1,0,0.787878787878788,0.25,0.689655172413793,0.0567040756054341,1.74170997919394,0,0,0.508132748154615,0.508132748154615,2.75797547550317,0.581657883902595,"RBI"
"B08-7526",1-01-01,1,17,1,5,5,0,0,0,0,0.171717171717172,0.0357142857142857,0.172413793103448,0.00295333727111636,0.380583584852685,0,0,0,0,0.380583584852685,0.0747512974099541,"RBI"
"B08-7527",1-01-01,1,121,20,24,262,0,0,0,0,1.22222222222222,0.714285714285714,0.827586206896552,0.154754873006497,2.80278286165611,0,0,0,0,2.80278286165611,0.591211697581261,"RBI"
"B08-7528",1-01-01,1,28,4,2,2,0,0,0,0,0.282828282828283,0.142857142857143,0.0689655172413793,0.00118133490844654,0.494946276653917,0,0,0,0,0.494946276653917,0.0991356666639481,"RBI"
"B08-7529",1-01-01,1,54,7,10,41,0,0,0,-0.1,0.545454545454545,0.25,0.344827586206897,0.0242173656231542,1.14633647306723,0,0,0,0,1.04633647306723,0.216702872722224,"RBI"
"B08-7534",1-01-01,1,49,4,16,76,0,0,0,0,0.494949494949495,0.142857142857143,0.551724137931034,0.0448907265209687,1.20075345736791,0,0,0,0,1.20075345736791,0.249627602850302,"RBI"
"B08-7537",1-01-01,1,45,6,4,18,0,0,0,0,0.454545454545455,0.214285714285714,0.137931034482759,0.0106320141760189,0.809420206857932,0,0,0,0,0.809420206857932,0.166187677368429,"RBI"
"B08-7540",1-01-01,1,77,6,20,151,0,0,0,0,0.777777777777778,0.214285714285714,0.689655172413793,0.0891907855877141,1.70401636087421,0,0,0,0,1.70401636087421,0.356933125985973,"RBI"
"B08-7542",1-01-01,1,29,7,2,2,0,0,0,-0.1,0.292929292929293,0.25,0.0689655172413793,0.00118133490844654,0.612190143897784,0,0,0,0,0.512190143897784,0.10281239741957,"RBI"
"B08-7543",1-01-01,1,75,11,12,21,0,0,0,0,0.757575757575758,0.392857142857143,0.413793103448276,0.0124040165386887,1.56732700801585,0,0,0,0,1.56732700801585,0.327788274630245,"RBI"
"B08-7544",1-01-01,1,64,9,8,26,0,0,0,-0.1,0.646464646464647,0.321428571428571,0.275862068965517,0.0153573538098051,1.24759462531119,0,0,0,0,1.14759462531119,0.238293097081276,"RBI"
"B08-7549",1-01-01,1,76,10,15,29,0,0,0,0,0.767676767676768,0.357142857142857,0.517241379310345,0.0171293561724749,1.64634334317309,0,0,0,0,1.64634334317309,0.344636107286373,"RBI"
"B08-7550",1-01-01,1,67,11,2,2,0,0,0,0,0.676767676767677,0.392857142857143,0.0689655172413793,0.00118133490844654,1.13888567059331,0,0,0,0,1.13888567059331,0.236436177098787,"RBI"
"B08-7551",1-01-01,1,74,9,14,25,0,0,0,0,0.747474747474748,0.321428571428571,0.482758620689655,0.0147666863555818,1.55535361118187,0,0,0,0,1.55535361118187,0.325235311552637,"RBI"
"B08-7553",1-01-01,1,110,11,26,721,0,0,0,-0.1,1.11111111111111,0.392857142857143,0.896551724137931,0.425871234494979,2.50698778672993,0,0,0,0,2.40698778672993,0.506820423609793,"RBI"
"B08-7555",1-01-01,1,104,12,23,75,0,0,0,-0.1,1.05050505050505,0.428571428571429,0.793103448275862,0.0443000590667454,2.28325494211903,0,0,0,0,2.18325494211903,0.459116192349473,"RBI"
"B08-7556",1-01-01,1,72,8,14,19,0,0,0,0,0.727272727272727,0.285714285714286,0.482758620689655,0.0112226816302422,1.49855130408423,0,0,0,0,1.49855130408423,0.313123945433737,"RBI"
"B08-7557",1-01-01,1,60,5,15,53,0,0,2,0,0.606060606060606,0.178571428571429,0.517241379310345,0.0313053750738334,1.30969975771084,0,0,0.604275079471354,0.604275079471354,2.51824991665355,0.530543692250223,"RBI"
"B08-7566",1-01-01,1,66,8,13,87,0,0,0,0,0.666666666666667,0.285714285714286,0.448275862068966,0.0513880685174247,1.41350383157927,0,0,0,0,1.41350383157927,0.294990155987052,"RBI"
"B08-7572",1-01-01,1,76,5,30,253,0,0,1,0,0.767676767676768,0.178571428571429,1.03448275862069,0.149438865918488,2.01809067134851,0,0,0.508132748154615,0.508132748154615,3.03435616765774,0.640587669010178,"RBI"
"B08-7573",1-01-01,1,54,7,10,26,0,0,0,0,0.545454545454545,0.25,0.344827586206897,0.0153573538098051,1.14412147011389,0,0,0,0,1.14412147011389,0.23755255226309,"RBI"
"B08-7583",1-01-01,1,36,6,1,1,0,0,0,0,0.363636363636364,0.214285714285714,0.0344827586206897,0.000590667454223272,0.612552503406323,0,0,0,0,0.612552503406323,0.124211621195378,"RBI"
"B08-7585",1-01-01,1,122,16,24,73,0,0,0,-0.1,1.23232323232323,0.571428571428571,0.827586206896552,0.0431187241582989,2.64211769168793,0,0,0,0,2.54211769168793,0.535632770082714,"RBI"
"B08-7586",1-01-01,1,81,8,22,74,0,0,0,0,0.818181818181818,0.285714285714286,0.758620689655172,0.0437093916125222,1.87344414145441,0,0,0,0,1.87344414145441,0.393058452335694,"RBI"
"B08-7588",1-01-01,1,68,5,19,76,0,0,0,-0.1,0.686868686868687,0.178571428571429,0.655172413793103,0.0448907265209687,1.53183521086346,0,0,0,0,1.43183521086346,0.298898765642529,"RBI"
"B08-7590",1-01-01,1,25,3,6,9,0,0,0,0,0.252525252525253,0.107142857142857,0.206896551724138,0.00531600708800945,0.56789366316425,0,0,0,0,0.56789366316425,0.114689480418817,"RBI"
"B08-7596",1-01-01,1,68,6,26,174,0,0,0,0,0.686868686868687,0.214285714285714,0.896551724137931,0.102776137034849,1.82340015955104,0,0,0,0,1.82340015955104,0.382388093720905,"RBI"
"B08-7604",1-01-01,1,60,7,17,144,0,0,0,0,0.606060606060606,0.25,0.586206896551724,0.0850561134081512,1.46353153096437,0,0,0,0,1.46353153096437,0.305657042849545,"RBI"
"B08-7607",1-01-01,1,67,13,10,26,0,0,0,0,0.676767676767677,0.464285714285714,0.344827586206897,0.0153573538098051,1.48972031571274,0,0,0,0,1.48972031571274,0.31124100548246,"RBI"
"B08-7609",1-01-01,1,3,0,0,0,0,0,0,0,0.0303030303030303,0,0,0,0.0303030303030303,0,0,0,0,0.0303030303030303,6.46120049105128e-05,"RBI"
"B08-7611",1-01-01,1,7,1,1,1,0,0,0,0,0.0707070707070707,0.0357142857142857,0.0344827586206897,0.000590667454223272,0.141051781905602,0,0,0,0,0.141051781905602,0.0236784183167595,"RBI"
"B08-7615",1-01-01,1,11,2,2,3,0,0,0,0,0.111111111111111,0.0714285714285714,0.0689655172413793,0.00177200236266982,0.251948200371729,0,0,0,0,0.251948200371729,0.0473237101005819,"RBI"
"B08-7617",1-01-01,1,9,1,0,0,0,0,0,0,0.0909090909090909,0.0357142857142857,0,0,0.126623376623377,0,0,0,0,0.126623376623377,0.0206019992800377,"RBI"
"B08-7619",1-01-01,1,61,9,11,38,0,0,0,0,0.616161616161616,0.321428571428571,0.379310344827586,0.0224453632604843,1.32251187323289,0,0,0,0,1.32251187323289,0.275588885550724,"RBI"
"B08-7620",1-01-01,1,9,1,3,8,0,0,0,0,0.0909090909090909,0.0357142857142857,0.103448275862069,0.00472533963378618,0.231252987393892,0,0,0,0,0.231252987393892,0.0429110847321732,"RBI"
"B08-7624",1-01-01,1,74,5,21,114,0,0,0,0,0.747474747474748,0.178571428571429,0.724137931034483,0.067336089781453,1.66701812952602,0,0,0,0,1.66701812952602,0.349044377297659,"RBI"
"B08-7625",1-01-01,1,38,5,15,111,0,0,0,0,0.383838383838384,0.178571428571429,0.517241379310345,0.0655640874187832,1.09604221357485,0,0,0,0,1.09604221357485,0.227301111636429,"RBI"
"B08-7629",1-01-01,1,88,13,23,160,0,0,0,0,0.888888888888889,0.464285714285714,0.793103448275862,0.0945067926757236,2.1699047496194,0,0,0,0,2.1699047496194,0.456269669428443,"RBI"
"B08-7632",1-01-01,1,8,3,0,1,0,0,0,0,0.0808080808080808,0.107142857142857,0,0.000590667454223272,0.188098604814494,0,0,0,0,0.188098604814494,0.0337097238410434,"RBI"
"B08-7633",1-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00639658848614072,"RBI"
"B08-7637",1-01-01,1,5,0,0,0,0,0,0,0,0.0505050505050505,0,0,0,0.0505050505050505,0,0,0,0,0.0505050505050505,0.00437207899894467,"RBI"
"B08-7645",1-01-01,1,48,6,8,14,0,0,0,0,0.484848484848485,0.214285714285714,0.275862068965517,0.00826934435912581,0.977063604189498,0,0,0,0,0.977063604189498,0.201932538206716,"RBI"
"B08-7647",1-01-01,1,46,9,12,36,0,0,0,0,0.464646464646465,0.321428571428571,0.413793103448276,0.0212640283520378,1.20518414661132,0,0,0,0,1.20518414661132,0.250572312710303,"RBI"
"B08-7651",1-01-01,1,30,3,4,9,0,0,0,0,0.303030303030303,0.107142857142857,0.137931034482759,0.00531600708800945,0.549433196427921,0,0,0,0,0.549433196427921,0.110753346786337,"RBI"
"B08-7652",1-01-01,1,62,7,16,130,0,0,0,0,0.626262626262626,0.25,0.551724137931034,0.0767867690490254,1.44718345645592,0,0,0,0,1.44718345645592,0.302171312677168,"RBI"
"B08-7654",1-01-01,1,46,6,10,20,0,0,0,0,0.464646464646465,0.214285714285714,0.344827586206897,0.0118133490844654,1.02671310241019,0,0,0,0,1.02671310241019,0.212518785162088,"RBI"
"B08-7668",1-01-01,1,15,2,2,3,0,0,0,0,0.151515151515152,0.0714285714285714,0.0689655172413793,0.00177200236266982,0.29235224077577,0,0,0,0,0.29235224077577,0.0559386440886502,"RBI"
"B08-7671",1-01-01,1,32,5,10,34,0,0,0,0,0.323232323232323,0.178571428571429,0.344827586206897,0.0200826934435913,0.851652011371546,0,0,0,0,0.851652011371546,0.175192326518453,"RBI"
"B08-7678",1-01-01,1,15,3,3,12,0,0,0,0,0.151515151515152,0.107142857142857,0.103448275862069,0.00708800945067927,0.363878286882747,0,0,0,0,0.363878286882747,0.0711894001882191,"RBI"
"B08-7681",1-01-01,1,28,8,4,78,0,0,0,0,0.282828282828283,0.285714285714286,0.137931034482759,0.0460720614294152,0.717991618382681,0,0,0,0,0.717991618382681,0.146693308823599,"RBI"
"B08-7684",1-01-01,1,9,1,2,2,0,0,0,-0.1,0.0909090909090909,0.0357142857142857,0.0689655172413793,0.00118133490844654,0.195884227591868,0,0,0,0,0.0958842275918676,0.0140478097210805,"RBI"
"B08-7686",1-01-01,1,3,0,0,0,0,0,0,0,0.0303030303030303,0,0,0,0.0303030303030303,0,0,0,0,0.0303030303030303,6.46120049105128e-05,"RBI"
"B08-7688",1-01-01,1,20,4,3,12,0,0,0,0,0.202020202020202,0.142857142857143,0.103448275862069,0.00708800945067927,0.450097623102084,0,0,0,0,0.450097623102084,0.0895730539663291,"RBI"
"B08-7696",1-01-01,1,20,4,0,0,0,0,0,0,0.202020202020202,0.142857142857143,0,0,0.344877344877345,0,0,0,0,0.344877344877345,0.0671380266262995,"RBI"
"B08-7697",1-01-01,1,9,1,1,1,0,0,0,0,0.0909090909090909,0.0357142857142857,0.0344827586206897,0.000590667454223272,0.161253802107622,0,0,0,0,0.161253802107622,0.0279858853107936,"RBI"
"B08-7700",1-01-01,1,10,0,3,3,0,0,0,0,0.101010101010101,0,0.103448275862069,0.00177200236266982,0.204901377462837,0,0,0,0,0.204901377462837,0.037292404576298,"RBI"
"B08-7701",1-01-01,1,23,3,2,2,0,0,0,0,0.232323232323232,0.107142857142857,0.0689655172413793,0.00118133490844654,0.40872694043458,0,0,0,0,0.40872694043458,0.080752012885838,"RBI"
"B08-7708",1-01-01,1,46,4,8,12,0,0,0,0,0.464646464646465,0.142857142857143,0.275862068965517,0.00708800945067927,0.885137678831795,0,0,0,0,0.885137678831795,0.182332127682685,"RBI"
"B08-7709",1-01-01,1,8,0,1,1,0,0,0,0,0.0808080808080808,0,0.0344827586206897,0.000590667454223272,0.115438506292326,0,0,0,0,0.115438506292326,0.0182171655207519,"RBI"
"B08-7714",1-01-01,1,52,8,8,18,0,0,0,0,0.525252525252525,0.285714285714286,0.275862068965517,0.0106320141760189,1.08948688347633,0,0,0,0,1.08948688347633,0.225903386668728,"RBI"
"B08-7716",1-01-01,1,14,1,2,2,0,0,0,0,0.141414141414141,0.0357142857142857,0.0689655172413793,0.00118133490844654,0.246389278096918,0,0,0,0,0.246389278096918,0.046138438826635,"RBI"
"B08-7717",1-01-01,1,21,2,6,26,0,0,4,0,0.212121212121212,0.0714285714285714,0.206896551724138,0.0153573538098051,0.494285673726373,0,0,0.718608223926169,0.718608223926169,1.93150212157871,0.405437552575418,"RBI"
"B08-7727",1-01-01,1,30,4,7,17,0,0,0,0,0.303030303030303,0.142857142857143,0.241379310344828,0.0100413467217956,0.689777092912722,0,0,0,0,0.689777092912722,0.140677418531497,"RBI"
"B08-7728",1-01-01,1,72,8,14,20,0,0,0,0,0.727272727272727,0.285714285714286,0.482758620689655,0.0118133490844654,1.49869897094778,0,0,0,0,1.49869897094778,0.313155430905711,"RBI"
"B08-7732",1-01-01,1,29,5,4,9,0,0,0,0,0.292929292929293,0.178571428571429,0.137931034482759,0.00531600708800945,0.610760757755482,0,0,0,0,0.610760757755482,0.123829585875369,"RBI"
"B08-7735",1-01-01,1,76,7,17,115,0,0,0,0,0.767676767676768,0.25,0.586206896551724,0.0679267572356763,1.62086535353741,0,0,0,0,1.62086535353741,0.339203700114587,"RBI"
"B08-7741",1-01-01,1,87,7,20,135,0,0,0,0,0.878787878787879,0.25,0.689655172413793,0.0797401063201418,1.83837807778171,0,0,0,0,1.83837807778171,0.385581679697592,"RBI"
"B08-7744",1-01-01,1,15,1,1,1,0,0,0,0,0.151515151515152,0.0357142857142857,0.0344827586206897,0.000590667454223272,0.221859862713683,0,0,0,0,0.221859862713683,0.0409082862928961,"RBI"
"B08-7750",1-01-01,1,25,6,2,2,0,0,0,0,0.252525252525253,0.214285714285714,0.0689655172413793,0.00118133490844654,0.536071817779458,0,0,0,0,0.536071817779458,0.107904438758946,"RBI"
"B08-7752",1-01-01,1,95,19,18,123,0,0,0,0,0.95959595959596,0.678571428571429,0.620689655172414,0.0726520968694625,2.27702006755717,0,0,0,0,2.27702006755717,0.479108756408778,"RBI"
"B08-7753",1-01-01,1,27,2,10,110,0,0,0,0,0.272727272727273,0.0714285714285714,0.344827586206897,0.06497341996456,0.705226785353881,0,0,0,0,0.705226785353881,0.143971596024282,"RBI"
"B13-8002",1-01-01,1,13,5,2,4,0,0,0,0,0.131313131313131,0.178571428571429,0.0689655172413793,0.00236266981689309,0.379440744580162,0,0,0,0,0.379440744580162,0.0745076214456636,"RBI"
"B13-8008",1-01-01,1,25,11,3,1172,0,0,0,-0.2,0.252525252525253,0.392857142857143,0.103448275862069,0.692262256349675,0.921896235331883,0,0,0,0,0.721896235331883,0.147525849750935,"RBI"
"B13-8013",1-01-01,1,11,3,3,7,0,0,0,0,0.111111111111111,0.107142857142857,0.103448275862069,0.00413467217956291,0.322735912160928,0,0,0,0,0.322735912160928,0.0624170388402831,"RBI"
"B13-8014",1-01-01,1,30,2,8,171,0,0,0,-0.2,0.303030303030303,0.0714285714285714,0.275862068965517,0.10100413467218,0.675571977092437,0,0,0,0,0.475571977092437,0.0950046859472146,"RBI"
"B13-8017",1-01-01,1,36,7,8,21,0,0,0,-0.1,0.363636363636364,0.25,0.275862068965517,0.0124040165386887,0.892599436736553,0,0,0,0,0.792599436736553,0.162601159218881,"RBI"
"B13-8018",1-01-01,1,19,3,6,58,0,0,0,-0.2,0.191919191919192,0.107142857142857,0.206896551724138,0.0342587123449498,0.514523278872424,0,0,0,0,0.314523278872424,0.0606659443224785,"RBI"
"B13-8020",1-01-01,1,29,8,3,3,0,0,0,0,0.292929292929293,0.285714285714286,0.103448275862069,0.00177200236266982,0.682534855096315,0,0,0,0,0.682534855096315,0.13913323136382,"RBI"
"B13-8028",1-01-01,1,28,7,3,3,0,1,0,-0.1,0.282828282828283,0.25,0.103448275862069,0.00177200236266982,0.636719559281019,0,0.438691337650831,0,0.438691337650831,1.41410223458268,0.295117747245774,"RBI"
